galaxyID,label1,label2,label3,label4
137843,1,0,0,0
155991,5,2,1,1
30612,4,2,1,1
165566,0,0,0,0
150589,5,2,1,1
277679,1,0,0,0
85978,0,0,0,0
69751,1,0,0,0
97598,5,2,1,1
177987,1,0,0,0
24296,1,0,0,0
209170,5,2,1,1
77885,0,0,0,0
138188,1,0,0,0
108941,5,2,1,1
128396,1,0,0,0
223830,1,0,0,0
56049,1,0,0,0
233070,0,0,0,0
136223,1,0,0,0
111161,1,0,0,0
149919,6,3,2,2
51588,1,0,0,0
64198,1,0,0,0
203857,0,0,0,0
79928,4,2,1,1
174122,5,2,1,1
70046,1,0,0,0
187756,1,0,0,0
128728,0,0,0,0
112019,5,2,1,1
280685,5,2,1,1
41432,3,1,1,1
194844,5,2,1,1
32144,0,0,0,0
184099,0,0,0,0
97508,0,0,0,0
24405,0,0,0,0
142683,0,0,0,0
10417,2,0,0,0
189318,1,0,0,0
245116,1,0,0,0
261516,5,2,1,1
172831,1,0,0,0
192904,2,0,0,0
155464,0,0,0,0
95617,4,2,1,1
136443,6,3,2,2
65957,0,0,0,0
174428,0,0,0,0
114308,1,0,0,0
207468,1,0,0,0
200865,1,0,0,0
60108,0,0,0,0
161204,0,0,0,0
286860,0,0,0,0
75348,2,0,0,0
70394,1,0,0,0
265711,6,3,2,2
259699,1,0,0,0
151770,6,3,2,2
181500,5,2,1,1
256245,1,0,0,0
231209,5,2,1,1
33660,0,0,0,0
19631,0,0,0,0
143952,1,0,0,0
191526,5,2,1,1
160904,1,0,0,0
258262,0,0,0,0
95802,1,0,0,0
275707,1,0,0,0
219926,2,0,0,0
293497,1,0,0,0
150217,0,0,0,0
112550,5,2,1,1
263268,6,3,2,2
142118,1,0,0,0
221397,0,0,0,0
26281,1,0,0,0
273999,0,0,0,0
14328,4,2,1,1
212019,1,0,0,0
196885,0,0,0,0
76012,2,0,0,0
169759,1,0,0,0
158428,0,0,0,0
32292,2,0,0,0
127488,0,0,0,0
109734,1,0,0,0
20216,4,2,1,1
89938,5,2,1,1
194692,1,0,0,0
170189,0,0,0,0
241519,0,0,0,0
219852,5,2,1,1
201917,0,0,0,0
144232,0,0,0,0
163680,1,0,0,0
258828,1,0,0,0
42073,1,0,0,0
171728,0,0,0,0
270888,5,2,1,1
96068,1,0,0,0
64944,0,0,0,0
110815,2,0,0,0
99257,5,2,1,1
277230,2,0,0,0
127001,1,0,0,0
189376,1,0,0,0
133707,0,0,0,0
194868,1,0,0,0
131258,2,0,0,0
67840,1,0,0,0
204619,1,0,0,0
193282,5,2,1,1
64625,5,2,1,1
134241,0,0,0,0
161050,1,0,0,0
189368,0,0,0,0
269578,3,1,1,1
239178,1,0,0,0
91655,1,0,0,0
219724,1,0,0,0
75127,1,0,0,0
157291,5,2,1,1
216013,2,0,0,0
208597,0,0,0,0
164972,1,0,0,0
114293,1,0,0,0
5319,1,0,0,0
54597,0,0,0,0
207878,0,0,0,0
178872,3,1,1,1
155812,2,0,0,0
258984,6,3,2,2
101269,2,0,0,0
270838,1,0,0,0
96873,5,2,1,1
17028,0,0,0,0
224180,2,0,0,0
83204,1,0,0,0
63653,0,0,0,0
159012,0,0,0,0
56092,1,0,0,0
25916,1,0,0,0
152754,0,0,0,0
60019,5,2,1,1
55426,5,2,1,1
131434,0,0,0,0
258411,7,4,3,2
84389,1,0,0,0
78451,5,2,1,1
176854,1,0,0,0
81456,1,0,0,0
131153,2,0,0,0
192053,2,0,0,0
247099,6,3,2,2
263143,0,0,0,0
112501,6,3,2,2
162412,0,0,0,0
197047,0,0,0,0
35932,0,0,0,0
16690,1,0,0,0
40649,5,2,1,1
135701,3,1,1,1
17900,1,0,0,0
286254,0,0,0,0
211545,3,1,1,1
108164,7,4,3,2
217816,2,0,0,0
21425,1,0,0,0
121280,2,0,0,0
266328,1,0,0,0
55836,1,0,0,0
54381,1,0,0,0
112109,1,0,0,0
79371,1,0,0,0
164353,3,1,1,1
251191,1,0,0,0
219718,1,0,0,0
223661,1,0,0,0
10081,0,0,0,0
75231,1,0,0,0
271470,2,0,0,0
128718,1,0,0,0
106891,6,3,2,2
221523,1,0,0,0
144017,5,2,1,1
137576,5,2,1,1
110066,1,0,0,0
85506,1,0,0,0
283679,0,0,0,0
247346,3,1,1,1
219915,0,0,0,0
98917,5,2,1,1
82283,1,0,0,0
94178,5,2,1,1
29766,0,0,0,0
48623,5,2,1,1
88408,5,2,1,1
35182,0,0,0,0
205900,2,0,0,0
247483,2,0,0,0
11306,5,2,1,1
83790,0,0,0,0
228950,1,0,0,0
442,2,0,0,0
275417,0,0,0,0
224973,1,0,0,0
107767,0,0,0,0
240,1,0,0,0
123171,1,0,0,0
68535,1,0,0,0
184722,0,0,0,0
135177,2,0,0,0
53746,1,0,0,0
186151,0,0,0,0
203224,0,0,0,0
164408,1,0,0,0
185330,0,0,0,0
260746,4,2,1,1
235669,1,0,0,0
106461,1,0,0,0
92805,1,0,0,0
197650,0,0,0,0
96457,1,0,0,0
213420,0,0,0,0
279313,1,0,0,0
222677,0,0,0,0
198013,5,2,1,1
214942,1,0,0,0
64341,0,0,0,0
23173,6,3,2,2
225657,1,0,0,0
237111,5,2,1,1
211386,7,4,3,2
30904,4,2,1,1
139600,1,0,0,0
8583,2,0,0,0
128113,0,0,0,0
66725,5,2,1,1
21203,0,0,0,0
207112,1,0,0,0
272959,1,0,0,0
197864,1,0,0,0
261343,6,3,2,2
74084,1,0,0,0
192913,1,0,0,0
168805,1,0,0,0
291159,0,0,0,0
188612,5,2,1,1
109799,1,0,0,0
54740,5,2,1,1
31851,1,0,0,0
228056,1,0,0,0
226708,1,0,0,0
282430,1,0,0,0
101786,5,2,1,1
265315,1,0,0,0
261427,3,1,1,1
81628,1,0,0,0
4666,1,0,0,0
185050,1,0,0,0
52441,2,0,0,0
286563,4,2,1,1
24045,0,0,0,0
229251,1,0,0,0
230338,1,0,0,0
126950,6,3,2,2
28465,1,0,0,0
178382,1,0,0,0
27889,0,0,0,0
120681,1,0,0,0
191015,6,3,2,2
174200,4,2,1,1
181301,1,0,0,0
161664,1,0,0,0
12191,0,0,0,0
264905,2,0,0,0
9429,1,0,0,0
204297,0,0,0,0
179695,1,0,0,0
212815,0,0,0,0
181925,1,0,0,0
30855,6,3,2,2
275787,1,0,0,0
48302,1,0,0,0
140390,1,0,0,0
20502,7,4,3,2
295036,5,2,1,1
79762,1,0,0,0
158888,1,0,0,0
37337,0,0,0,0
134056,7,4,3,2
224734,1,0,0,0
193103,1,0,0,0
259400,2,0,0,0
224885,5,2,1,1
223721,1,0,0,0
14978,5,2,1,1
140049,1,0,0,0
216351,5,2,1,1
148544,1,0,0,0
79780,1,0,0,0
176014,2,0,0,0
220453,1,0,0,0
106230,0,0,0,0
192287,1,0,0,0
177660,1,0,0,0
4130,0,0,0,0
282851,0,0,0,0
52724,1,0,0,0
90095,6,3,2,2
141738,0,0,0,0
188001,2,0,0,0
233282,1,0,0,0
6595,0,0,0,0
170666,0,0,0,0
15475,1,0,0,0
84937,0,0,0,0
15718,2,0,0,0
152817,3,1,1,1
21294,2,0,0,0
133571,0,0,0,0
94474,0,0,0,0
124281,0,0,0,0
120575,1,0,0,0
49211,0,0,0,0
170846,1,0,0,0
143681,7,4,3,2
172294,0,0,0,0
15509,0,0,0,0
227799,5,2,1,1
153244,1,0,0,0
175851,1,0,0,0
39722,6,3,2,2
230560,1,0,0,0
257574,1,0,0,0
67596,0,0,0,0
129163,0,0,0,0
87194,5,2,1,1
219747,0,0,0,0
218697,0,0,0,0
164345,0,0,0,0
214994,5,2,1,1
151082,5,2,1,1
269176,3,1,1,1
219142,0,0,0,0
223113,1,0,0,0
235377,0,0,0,0
13384,2,0,0,0
216659,1,0,0,0
103518,2,0,0,0
49951,1,0,0,0
72888,2,0,0,0
148416,1,0,0,0
1956,0,0,0,0
258483,1,0,0,0
271817,6,3,2,2
19327,5,2,1,1
286700,2,0,0,0
96460,1,0,0,0
117087,6,3,2,2
58722,0,0,0,0
188270,1,0,0,0
271335,6,3,2,2
242784,1,0,0,0
113583,1,0,0,0
40847,1,0,0,0
149284,0,0,0,0
231652,2,0,0,0
128757,1,0,0,0
27327,3,1,1,1
5500,0,0,0,0
122671,1,0,0,0
174614,1,0,0,0
228870,2,0,0,0
102891,0,0,0,0
178627,6,3,2,2
42254,0,0,0,0
41885,1,0,0,0
4078,3,1,1,1
24986,1,0,0,0
212093,5,2,1,1
12941,1,0,0,0
66181,2,0,0,0
158654,1,0,0,0
259115,5,2,1,1
253063,2,0,0,0
208931,2,0,0,0
129009,1,0,0,0
222372,1,0,0,0
8248,1,0,0,0
235153,0,0,0,0
72041,1,0,0,0
176142,1,0,0,0
173499,0,0,0,0
16338,2,0,0,0
99726,1,0,0,0
263271,3,1,1,1
113557,1,0,0,0
129713,0,0,0,0
190721,0,0,0,0
36211,0,0,0,0
67836,5,2,1,1
23039,2,0,0,0
227505,0,0,0,0
143988,1,0,0,0
30984,0,0,0,0
15123,5,2,1,1
174270,0,0,0,0
87959,5,2,1,1
65013,1,0,0,0
294001,1,0,0,0
261808,2,0,0,0
123620,6,3,2,2
110985,0,0,0,0
56609,1,0,0,0
119848,5,2,1,1
43736,0,0,0,0
160736,5,2,1,1
263200,3,1,1,1
82891,1,0,0,0
36496,1,0,0,0
22897,1,0,0,0
288260,5,2,1,1
240382,0,0,0,0
42044,5,2,1,1
74758,0,0,0,0
11047,0,0,0,0
107266,1,0,0,0
167999,1,0,0,0
24949,1,0,0,0
103125,2,0,0,0
258038,6,3,2,2
67617,2,0,0,0
117383,1,0,0,0
184482,4,2,1,1
116399,2,0,0,0
230061,2,0,0,0
218473,2,0,0,0
72352,1,0,0,0
115412,2,0,0,0
192731,1,0,0,0
164001,2,0,0,0
222905,1,0,0,0
205795,1,0,0,0
16829,0,0,0,0
37614,3,1,1,1
227742,2,0,0,0
82664,0,0,0,0
215239,0,0,0,0
14701,0,0,0,0
175815,5,2,1,1
205225,0,0,0,0
62374,1,0,0,0
171449,1,0,0,0
116033,7,4,3,2
3771,2,0,0,0
287649,0,0,0,0
264943,0,0,0,0
207660,1,0,0,0
172285,1,0,0,0
90310,5,2,1,1
113718,1,0,0,0
73574,1,0,0,0
163051,2,0,0,0
237700,6,3,2,2
245039,1,0,0,0
13712,1,0,0,0
160079,0,0,0,0
207288,1,0,0,0
289093,0,0,0,0
256534,5,2,1,1
32846,0,0,0,0
38151,0,0,0,0
15385,1,0,0,0
57400,7,4,3,2
164056,1,0,0,0
126865,4,2,1,1
142700,5,2,1,1
74522,1,0,0,0
17245,0,0,0,0
51825,1,0,0,0
288415,3,1,1,1
252622,3,1,1,1
170693,2,0,0,0
244974,1,0,0,0
4581,1,0,0,0
127375,5,2,1,1
177465,1,0,0,0
13242,2,0,0,0
227762,1,0,0,0
248875,2,0,0,0
19122,7,4,3,2
103218,1,0,0,0
243212,1,0,0,0
55474,2,0,0,0
214492,6,3,2,2
9510,0,0,0,0
252184,1,0,0,0
108272,1,0,0,0
247095,1,0,0,0
128731,1,0,0,0
265054,0,0,0,0
174837,1,0,0,0
141509,5,2,1,1
171282,0,0,0,0
12124,1,0,0,0
88168,5,2,1,1
242537,0,0,0,0
235368,0,0,0,0
294427,2,0,0,0
12227,6,3,2,2
200765,5,2,1,1
50196,1,0,0,0
204902,1,0,0,0
263577,0,0,0,0
63935,1,0,0,0
71149,0,0,0,0
2132,0,0,0,0
60051,1,0,0,0
177184,7,4,3,2
90394,1,0,0,0
200297,1,0,0,0
268579,5,2,1,1
158869,0,0,0,0
80386,0,0,0,0
149221,0,0,0,0
109494,1,0,0,0
120886,1,0,0,0
44937,1,0,0,0
141039,5,2,1,1
44756,1,0,0,0
222003,2,0,0,0
239844,4,2,1,1
211978,5,2,1,1
93704,2,0,0,0
69649,1,0,0,0
121676,0,0,0,0
204588,0,0,0,0
177541,2,0,0,0
50357,1,0,0,0
118740,0,0,0,0
211526,1,0,0,0
24486,7,4,3,2
47830,3,1,1,1
212615,1,0,0,0
258110,1,0,0,0
273169,6,3,2,2
7379,1,0,0,0
55680,2,0,0,0
233204,0,0,0,0
176496,0,0,0,0
162509,1,0,0,0
226257,0,0,0,0
80034,1,0,0,0
207994,2,0,0,0
290385,7,4,3,2
83179,1,0,0,0
185731,0,0,0,0
91771,1,0,0,0
177878,0,0,0,0
24738,3,1,1,1
156138,1,0,0,0
54551,0,0,0,0
210904,5,2,1,1
38582,1,0,0,0
162442,0,0,0,0
159251,3,1,1,1
217886,1,0,0,0
257945,5,2,1,1
212698,0,0,0,0
139242,5,2,1,1
110536,1,0,0,0
230915,2,0,0,0
163002,2,0,0,0
129161,6,3,2,2
74254,0,0,0,0
126999,0,0,0,0
41173,1,0,0,0
19366,2,0,0,0
74367,1,0,0,0
210337,0,0,0,0
154143,0,0,0,0
257198,5,2,1,1
15173,0,0,0,0
168008,3,1,1,1
286564,1,0,0,0
3827,1,0,0,0
167132,1,0,0,0
215372,1,0,0,0
132784,0,0,0,0
155928,1,0,0,0
82199,0,0,0,0
11399,0,0,0,0
250016,1,0,0,0
93801,1,0,0,0
251755,1,0,0,0
134900,2,0,0,0
211242,1,0,0,0
152543,1,0,0,0
261291,0,0,0,0
67506,1,0,0,0
225568,0,0,0,0
167693,1,0,0,0
116147,0,0,0,0
244753,1,0,0,0
294444,1,0,0,0
79751,1,0,0,0
1961,1,0,0,0
247196,6,3,2,2
188567,0,0,0,0
215226,0,0,0,0
60941,2,0,0,0
71468,0,0,0,0
291114,2,0,0,0
118492,3,1,1,1
94897,1,0,0,0
170665,0,0,0,0
120448,7,4,3,2
7537,0,0,0,0
253313,1,0,0,0
279802,0,0,0,0
126639,2,0,0,0
89758,4,2,1,1
60430,0,0,0,0
164584,1,0,0,0
261027,1,0,0,0
253057,5,2,1,1
88962,1,0,0,0
24396,1,0,0,0
194949,1,0,0,0
60984,0,0,0,0
203209,3,1,1,1
213288,0,0,0,0
236006,4,2,1,1
69081,2,0,0,0
257140,6,3,2,2
167710,3,1,1,1
193034,0,0,0,0
150401,0,0,0,0
79123,0,0,0,0
161297,5,2,1,1
4527,1,0,0,0
220637,1,0,0,0
183393,0,0,0,0
128662,7,4,3,2
173187,0,0,0,0
152746,5,2,1,1
35346,2,0,0,0
105647,7,4,3,2
269249,1,0,0,0
244719,0,0,0,0
194441,0,0,0,0
2800,1,0,0,0
106034,7,4,3,2
93410,0,0,0,0
129073,1,0,0,0
240219,5,2,1,1
218160,0,0,0,0
23575,1,0,0,0
59286,0,0,0,0
67503,1,0,0,0
128430,5,2,1,1
63272,1,0,0,0
103853,3,1,1,1
113598,7,4,3,2
247832,0,0,0,0
55477,1,0,0,0
175239,1,0,0,0
188983,6,3,2,2
94857,1,0,0,0
142380,0,0,0,0
114676,0,0,0,0
124848,2,0,0,0
3130,4,2,1,1
154764,1,0,0,0
75385,1,0,0,0
11683,1,0,0,0
83249,0,0,0,0
200263,1,0,0,0
237333,2,0,0,0
114700,4,2,1,1
291626,1,0,0,0
237155,6,3,2,2
68658,1,0,0,0
49327,5,2,1,1
130841,3,1,1,1
145371,5,2,1,1
263750,2,0,0,0
31827,1,0,0,0
171942,0,0,0,0
4805,5,2,1,1
48774,1,0,0,0
102728,0,0,0,0
200412,1,0,0,0
31611,1,0,0,0
52397,5,2,1,1
92927,0,0,0,0
9624,6,3,2,2
182406,1,0,0,0
549,1,0,0,0
110814,1,0,0,0
4512,0,0,0,0
20516,0,0,0,0
126073,1,0,0,0
67346,3,1,1,1
95880,5,2,1,1
240553,1,0,0,0
83518,1,0,0,0
276816,0,0,0,0
119046,6,3,2,2
86422,1,0,0,0
154839,4,2,1,1
270489,1,0,0,0
271084,3,1,1,1
114267,0,0,0,0
150462,1,0,0,0
92877,5,2,1,1
136757,1,0,0,0
295150,0,0,0,0
98515,3,1,1,1
60757,5,2,1,1
201406,0,0,0,0
160033,1,0,0,0
241344,5,2,1,1
17754,1,0,0,0
78348,2,0,0,0
184647,1,0,0,0
68693,4,2,1,1
34696,2,0,0,0
220007,5,2,1,1
14629,0,0,0,0
14147,2,0,0,0
94177,1,0,0,0
34450,0,0,0,0
165501,1,0,0,0
254852,4,2,1,1
110071,1,0,0,0
117107,4,2,1,1
111006,0,0,0,0
289754,6,3,2,2
1705,0,0,0,0
111660,5,2,1,1
227395,1,0,0,0
21756,1,0,0,0
229451,1,0,0,0
252601,5,2,1,1
209912,1,0,0,0
97924,1,0,0,0
171441,5,2,1,1
234550,1,0,0,0
132308,1,0,0,0
98158,0,0,0,0
14861,0,0,0,0
25903,1,0,0,0
204788,2,0,0,0
235561,4,2,1,1
37123,1,0,0,0
188454,1,0,0,0
3229,2,0,0,0
21699,1,0,0,0
215587,0,0,0,0
36972,0,0,0,0
268599,3,1,1,1
290162,5,2,1,1
268573,0,0,0,0
237373,0,0,0,0
154984,0,0,0,0
217901,0,0,0,0
216352,1,0,0,0
261432,0,0,0,0
236801,1,0,0,0
42337,2,0,0,0
33725,1,0,0,0
102898,1,0,0,0
19012,5,2,1,1
44120,1,0,0,0
83881,5,2,1,1
154402,0,0,0,0
195513,7,4,3,2
214870,5,2,1,1
86239,1,0,0,0
167226,2,0,0,0
124945,0,0,0,0
77304,1,0,0,0
241906,0,0,0,0
258770,3,1,1,1
217045,7,4,3,2
43898,5,2,1,1
111015,1,0,0,0
39076,0,0,0,0
12130,1,0,0,0
101996,0,0,0,0
179707,5,2,1,1
65699,1,0,0,0
111664,3,1,1,1
149355,0,0,0,0
143826,1,0,0,0
65603,3,1,1,1
251671,7,4,3,2
84337,1,0,0,0
163543,1,0,0,0
258506,3,1,1,1
21176,1,0,0,0
5114,0,0,0,0
136037,1,0,0,0
128971,0,0,0,0
45520,1,0,0,0
236663,6,3,2,2
210799,5,2,1,1
32644,1,0,0,0
211585,1,0,0,0
256064,3,1,1,1
135287,1,0,0,0
50112,0,0,0,0
196020,0,0,0,0
60562,2,0,0,0
51093,7,4,3,2
211473,1,0,0,0
105832,5,2,1,1
111194,0,0,0,0
243924,2,0,0,0
168383,2,0,0,0
81726,1,0,0,0
187991,1,0,0,0
181164,2,0,0,0
90810,5,2,1,1
136925,1,0,0,0
163549,0,0,0,0
222407,0,0,0,0
116291,0,0,0,0
243812,1,0,0,0
226166,0,0,0,0
59484,0,0,0,0
13389,1,0,0,0
212883,2,0,0,0
101158,0,0,0,0
48421,1,0,0,0
230143,5,2,1,1
143173,0,0,0,0
279544,5,2,1,1
167426,1,0,0,0
83699,1,0,0,0
192440,0,0,0,0
36091,1,0,0,0
93721,0,0,0,0
86691,1,0,0,0
236011,1,0,0,0
171884,1,0,0,0
47676,0,0,0,0
126187,3,1,1,1
220053,1,0,0,0
263036,0,0,0,0
242083,0,0,0,0
166873,1,0,0,0
71389,3,1,1,1
76510,1,0,0,0
171936,2,0,0,0
218287,0,0,0,0
37788,0,0,0,0
110482,1,0,0,0
233315,3,1,1,1
156983,1,0,0,0
222141,2,0,0,0
145494,3,1,1,1
96172,1,0,0,0
51430,0,0,0,0
258773,3,1,1,1
223656,0,0,0,0
295249,5,2,1,1
15146,0,0,0,0
94184,1,0,0,0
263974,2,0,0,0
237416,1,0,0,0
208614,0,0,0,0
60406,0,0,0,0
124593,2,0,0,0
261550,1,0,0,0
13589,0,0,0,0
153968,6,3,2,2
109548,0,0,0,0
206372,0,0,0,0
139262,0,0,0,0
100257,1,0,0,0
214943,1,0,0,0
98911,1,0,0,0
290564,1,0,0,0
211128,0,0,0,0
90756,0,0,0,0
138812,1,0,0,0
223118,1,0,0,0
232310,1,0,0,0
1135,0,0,0,0
240065,0,0,0,0
160921,0,0,0,0
182179,1,0,0,0
144236,0,0,0,0
9132,1,0,0,0
117489,0,0,0,0
70277,1,0,0,0
134352,0,0,0,0
13827,4,2,1,1
27617,5,2,1,1
257570,6,3,2,2
187133,1,0,0,0
163276,5,2,1,1
194667,1,0,0,0
237436,1,0,0,0
62794,0,0,0,0
273906,1,0,0,0
61343,1,0,0,0
184413,0,0,0,0
13551,1,0,0,0
213785,6,3,2,2
96099,2,0,0,0
179303,1,0,0,0
206760,1,0,0,0
2168,1,0,0,0
271147,2,0,0,0
68592,1,0,0,0
68575,6,3,2,2
255501,2,0,0,0
85236,0,0,0,0
253754,5,2,1,1
237908,2,0,0,0
9854,5,2,1,1
64759,0,0,0,0
132108,5,2,1,1
229885,0,0,0,0
219239,1,0,0,0
182351,1,0,0,0
200012,2,0,0,0
279601,2,0,0,0
76881,1,0,0,0
69406,1,0,0,0
258878,1,0,0,0
266450,5,2,1,1
167007,0,0,0,0
31118,5,2,1,1
50480,2,0,0,0
237161,2,0,0,0
62405,1,0,0,0
11181,6,3,2,2
192438,3,1,1,1
16985,5,2,1,1
264743,0,0,0,0
239733,0,0,0,0
254248,1,0,0,0
193929,1,0,0,0
122548,1,0,0,0
68515,1,0,0,0
25554,1,0,0,0
97864,2,0,0,0
210513,1,0,0,0
120498,0,0,0,0
161764,1,0,0,0
58043,0,0,0,0
133825,2,0,0,0
215251,6,3,2,2
64301,1,0,0,0
166555,3,1,1,1
95127,1,0,0,0
158241,1,0,0,0
132070,1,0,0,0
267066,4,2,1,1
195164,1,0,0,0
32095,2,0,0,0
220234,0,0,0,0
10500,0,0,0,0
201421,0,0,0,0
292814,5,2,1,1
151162,1,0,0,0
174498,0,0,0,0
119067,1,0,0,0
175864,1,0,0,0
78897,0,0,0,0
91205,1,0,0,0
88856,1,0,0,0
234739,1,0,0,0
232265,5,2,1,1
74150,0,0,0,0
280556,3,1,1,1
177490,5,2,1,1
177213,0,0,0,0
124092,1,0,0,0
228030,1,0,0,0
123377,0,0,0,0
133595,1,0,0,0
255510,5,2,1,1
217382,2,0,0,0
254095,1,0,0,0
81531,0,0,0,0
65931,4,2,1,1
95528,1,0,0,0
102999,1,0,0,0
210100,1,0,0,0
144922,0,0,0,0
25162,0,0,0,0
187030,1,0,0,0
64024,7,4,3,2
188174,5,2,1,1
211137,0,0,0,0
65622,0,0,0,0
229243,1,0,0,0
177721,1,0,0,0
113466,1,0,0,0
78929,1,0,0,0
9803,0,0,0,0
50233,1,0,0,0
156326,1,0,0,0
38636,1,0,0,0
259518,1,0,0,0
258075,6,3,2,2
250722,0,0,0,0
89715,0,0,0,0
172454,0,0,0,0
61692,0,0,0,0
175642,0,0,0,0
272929,7,4,3,2
232458,1,0,0,0
101857,0,0,0,0
49811,0,0,0,0
164818,0,0,0,0
88926,0,0,0,0
169915,2,0,0,0
292568,1,0,0,0
46818,5,2,1,1
40908,0,0,0,0
55982,1,0,0,0
284382,2,0,0,0
219860,0,0,0,0
118302,1,0,0,0
155224,1,0,0,0
98098,0,0,0,0
53796,5,2,1,1
236900,1,0,0,0
52348,0,0,0,0
176490,1,0,0,0
15504,3,1,1,1
57469,5,2,1,1
3703,0,0,0,0
239105,0,0,0,0
77217,0,0,0,0
156589,4,2,1,1
26284,2,0,0,0
82843,2,0,0,0
80765,0,0,0,0
295292,1,0,0,0
195662,2,0,0,0
11075,1,0,0,0
241272,0,0,0,0
33760,0,0,0,0
9731,1,0,0,0
27591,1,0,0,0
226200,0,0,0,0
136176,1,0,0,0
233270,2,0,0,0
200937,5,2,1,1
167738,1,0,0,0
9748,1,0,0,0
10258,1,0,0,0
122831,1,0,0,0
76457,1,0,0,0
137003,2,0,0,0
229054,1,0,0,0
242637,1,0,0,0
18420,3,1,1,1
251005,1,0,0,0
37160,1,0,0,0
245029,0,0,0,0
47594,5,2,1,1
239243,0,0,0,0
10087,0,0,0,0
3754,1,0,0,0
94255,1,0,0,0
12585,3,1,1,1
34924,1,0,0,0
134270,7,4,3,2
127461,0,0,0,0
52280,1,0,0,0
18771,1,0,0,0
116150,0,0,0,0
193890,7,4,3,2
244496,7,4,3,2
61359,1,0,0,0
198462,1,0,0,0
3169,1,0,0,0
73599,5,2,1,1
166213,0,0,0,0
51543,0,0,0,0
271200,5,2,1,1
192498,5,2,1,1
121779,0,0,0,0
212237,1,0,0,0
113809,0,0,0,0
252958,2,0,0,0
191355,1,0,0,0
203995,0,0,0,0
278246,1,0,0,0
119941,2,0,0,0
289336,0,0,0,0
3481,0,0,0,0
156178,0,0,0,0
106746,0,0,0,0
78702,0,0,0,0
56431,0,0,0,0
228525,1,0,0,0
3060,1,0,0,0
98186,0,0,0,0
178030,2,0,0,0
118602,0,0,0,0
224625,2,0,0,0
44062,6,3,2,2
97514,1,0,0,0
209854,1,0,0,0
52840,5,2,1,1
142567,1,0,0,0
244524,1,0,0,0
18568,1,0,0,0
99730,5,2,1,1
60148,0,0,0,0
17452,0,0,0,0
77349,1,0,0,0
124265,1,0,0,0
208093,2,0,0,0
248728,6,3,2,2
234017,0,0,0,0
20615,1,0,0,0
14900,1,0,0,0
165406,3,1,1,1
139903,1,0,0,0
244187,1,0,0,0
205107,5,2,1,1
1108,0,0,0,0
125360,2,0,0,0
133378,6,3,2,2
117585,0,0,0,0
150740,2,0,0,0
40984,2,0,0,0
183853,0,0,0,0
18856,1,0,0,0
127275,6,3,2,2
275637,1,0,0,0
185841,1,0,0,0
66788,5,2,1,1
161519,5,2,1,1
269472,1,0,0,0
74994,0,0,0,0
95168,7,4,3,2
194120,0,0,0,0
85060,3,1,1,1
34628,0,0,0,0
65702,1,0,0,0
11277,1,0,0,0
194818,1,0,0,0
159655,1,0,0,0
227768,0,0,0,0
163236,1,0,0,0
293930,0,0,0,0
6652,5,2,1,1
113802,5,2,1,1
223762,1,0,0,0
265001,4,2,1,1
48562,0,0,0,0
58306,0,0,0,0
141827,2,0,0,0
162381,0,0,0,0
231897,0,0,0,0
178486,5,2,1,1
178273,1,0,0,0
48096,1,0,0,0
58195,0,0,0,0
62104,4,2,1,1
153462,1,0,0,0
167231,1,0,0,0
268371,1,0,0,0
68760,2,0,0,0
81562,1,0,0,0
18452,4,2,1,1
158878,0,0,0,0
258010,1,0,0,0
24000,7,4,3,2
67432,1,0,0,0
162284,0,0,0,0
220885,1,0,0,0
181745,0,0,0,0
158182,1,0,0,0
286629,1,0,0,0
99354,1,0,0,0
235901,1,0,0,0
95925,1,0,0,0
276622,0,0,0,0
60803,1,0,0,0
243070,0,0,0,0
115339,1,0,0,0
236109,1,0,0,0
16847,0,0,0,0
143444,4,2,1,1
11378,1,0,0,0
191753,1,0,0,0
91941,1,0,0,0
66464,0,0,0,0
4586,2,0,0,0
255363,5,2,1,1
182298,0,0,0,0
138250,5,2,1,1
141488,1,0,0,0
27521,1,0,0,0
138992,2,0,0,0
254708,0,0,0,0
212003,0,0,0,0
119461,0,0,0,0
4652,1,0,0,0
254362,5,2,1,1
159895,0,0,0,0
217973,1,0,0,0
192664,1,0,0,0
36560,5,2,1,1
44263,7,4,3,2
271426,5,2,1,1
31636,0,0,0,0
133212,5,2,1,1
76480,0,0,0,0
243336,5,2,1,1
112375,0,0,0,0
13992,0,0,0,0
91316,0,0,0,0
241652,1,0,0,0
221157,1,0,0,0
151339,2,0,0,0
240889,1,0,0,0
30046,1,0,0,0
277754,5,2,1,1
260709,3,1,1,1
184565,1,0,0,0
172356,2,0,0,0
269933,3,1,1,1
105841,0,0,0,0
134205,0,0,0,0
175972,1,0,0,0
26849,0,0,0,0
81668,5,2,1,1
59521,0,0,0,0
85296,1,0,0,0
236338,1,0,0,0
59097,1,0,0,0
26567,0,0,0,0
255084,2,0,0,0
284561,0,0,0,0
169293,5,2,1,1
236761,1,0,0,0
37707,1,0,0,0
36246,5,2,1,1
9922,1,0,0,0
142815,2,0,0,0
232547,2,0,0,0
89915,1,0,0,0
273608,1,0,0,0
239350,1,0,0,0
50688,0,0,0,0
213176,0,0,0,0
273568,6,3,2,2
246052,1,0,0,0
60849,5,2,1,1
87751,3,1,1,1
280137,0,0,0,0
258716,5,2,1,1
131086,0,0,0,0
